Date,Mine,Pit,Production_Tonnes,Target_Tonnes,Equipment_Availability_Pct,Equipment_Utilisation_Pct,Downtime_Hours,Production_Year,Production_Month,Month_Name,Production_Variance_Tonnes,Production_Shortfall_Tonnes,Production_Surplus_Tonnes,Target_Achievement_Pct,Production_Status,Production_Performance_Category,Availability_Status,Utilisation_Status,Downtime_Category,Equipment_Performance_Status,Possible_Production_Constraint,Production_Risk_Level
2025-10-22,Mankokobi Coal Mine,North Pit,6810.9,7146.6,81.5,88,8,2025,10,Oct,-335.7,335.7,0,95.3,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-10-22,Mankokobi Coal Mine,South Pit,7798,6588.6,79.5,79.2,9.3,2025,10,Oct,1209.4,0,1209.4,118.36,Target Achieved,Target Achieved,Poor Availability,Moderate Utilisation,Moderate Downtime,Availability Constraint,No Production Shortfall,Medium Risk
2025-10-23,Mankokobi Coal Mine,Central Pit,6295.2,6888.8,95.8,77.4,7.2,2025,10,Oct,-593.6,593.6,0,91.38,Below Target,Underperforming,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-10-23,Mankokobi Coal Mine,North Pit,7929.8,7850.6,90.6,85.4,8.8,2025,10,Oct,79.2,0,79.2,101.01,Target Achieved,Target Achieved,Good Availability,Good Utilisation,Moderate Downtime,Effective,No Production Shortfall,Medium Risk
2025-10-23,Mankokobi Coal Mine,South Pit,5629.8,6416.5,91,72.7,11.7,2025,10,Oct,-786.7,786.7,0,87.74,Below Target,Critical Underperformance,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-10-24,Mankokobi Coal Mine,Central Pit,6690.9,7653.4,83,67,6.4,2025,10,Oct,-962.5,962.5,0,87.42,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-10-24,Mankokobi Coal Mine,North Pit,6301.6,7796.7,90.7,80,9.8,2025,10,Oct,-1495.1,1495.1,0,80.82,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-10-24,Mankokobi Coal Mine,South Pit,5146.5,5714.4,87.4,73.8,12.4,2025,10,Oct,-567.9,567.9,0,90.06,Below Target,Underperforming,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-10-25,Mankokobi Coal Mine,Central Pit,7848.8,7750.5,93.4,72.5,9.7,2025,10,Oct,98.3,0,98.3,101.27,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-10-25,Mankokobi Coal Mine,North Pit,7148.4,7258,76.3,80,7.1,2025,10,Oct,-109.6,109.6,0,98.49,Below Target,Slightly Below Target,Poor Availability,Moderate Utilisation,Moderate Downtime,Availability Constraint,Low Equipment Availability,Low Risk
2025-10-25,Mankokobi Coal Mine,South Pit,6976.3,6646.9,84.4,72.2,11.2,2025,10,Oct,329.4,0,329.4,104.96,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-10-26,Mankokobi Coal Mine,Central Pit,6556.8,7091.1,84.3,72.8,7.3,2025,10,Oct,-534.3,534.3,0,92.47,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-10-26,Mankokobi Coal Mine,North Pit,6103.2,7190.6,86.9,86.4,8.5,2025,10,Oct,-1087.4,1087.4,0,84.88,Below Target,Critical Underperformance,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-10-26,Mankokobi Coal Mine,South Pit,5216.2,6168.6,91.9,68.8,12.4,2025,10,Oct,-952.4,952.4,0,84.56,Below Target,Critical Underperformance,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,High Risk
2025-10-27,Mankokobi Coal Mine,Central Pit,7777.1,7082.2,93.5,70.1,4.1,2025,10,Oct,694.9,0,694.9,109.81,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-10-27,Mankokobi Coal Mine,North Pit,7261.4,7342.4,83.1,88.7,11.3,2025,10,Oct,-81,81,0,98.9,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-10-27,Mankokobi Coal Mine,South Pit,6174.1,5849.9,83,85.3,6.3,2025,10,Oct,324.2,0,324.2,105.54,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-10-28,Mankokobi Coal Mine,Central Pit,8813.5,7727.1,96.8,81,6.1,2025,10,Oct,1086.4,0,1086.4,114.06,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-10-28,Mankokobi Coal Mine,North Pit,7249.3,7578.2,93,89.9,9.8,2025,10,Oct,-328.9,328.9,0,95.66,Below Target,Slightly Below Target,Good Availability,Good Utilisation,Moderate Downtime,Effective,Non-Equipment Constraint,Medium Risk
2025-10-28,Mankokobi Coal Mine,South Pit,5739.6,5705.1,86.3,84.6,8.7,2025,10,Oct,34.5,0,34.5,100.6,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-10-29,Mankokobi Coal Mine,Central Pit,5342.7,6388.3,88.3,76.3,4.8,2025,10,Oct,-1045.6,1045.6,0,83.63,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-10-29,Mankokobi Coal Mine,North Pit,7896.3,7977,98,64.2,5.2,2025,10,Oct,-80.7,80.7,0,98.99,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,Low Equipment Utilisation,High Risk
2025-10-29,Mankokobi Coal Mine,South Pit,6618.5,6335.7,89.7,82.5,10.5,2025,10,Oct,282.8,0,282.8,104.46,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-10-30,Mankokobi Coal Mine,Central Pit,7604,8006.6,74.3,78.7,5.3,2025,10,Oct,-402.6,402.6,0,94.97,Below Target,Underperforming,Poor Availability,Moderate Utilisation,Low Downtime,Availability Constraint,Low Equipment Availability,High Risk
2025-10-30,Mankokobi Coal Mine,North Pit,8735.9,7973.2,83.5,79.9,9.4,2025,10,Oct,762.7,0,762.7,109.57,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-10-30,Mankokobi Coal Mine,South Pit,5847.3,5848.2,85,70.4,9.8,2025,10,Oct,-0.9,0.9,0,99.98,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-10-31,Mankokobi Coal Mine,Central Pit,7416.7,7397.5,83.7,79.1,9.2,2025,10,Oct,19.2,0,19.2,100.26,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-10-31,Mankokobi Coal Mine,North Pit,8305.1,7628.9,90.4,78.6,7.8,2025,10,Oct,676.2,0,676.2,108.86,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-10-31,Mankokobi Coal Mine,South Pit,6255.4,6425.8,84.6,82,9.1,2025,10,Oct,-170.4,170.4,0,97.35,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-01,Mankokobi Coal Mine,Central Pit,6537.3,6671.9,94.7,80.2,3.8,2025,11,Nov,-134.6,134.6,0,97.98,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-01,Mankokobi Coal Mine,North Pit,7619.3,8069.7,92.5,80.3,6.1,2025,11,Nov,-450.4,450.4,0,94.42,Below Target,Underperforming,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-01,Mankokobi Coal Mine,South Pit,7723.8,7068.9,93.2,81.4,9.4,2025,11,Nov,654.9,0,654.9,109.26,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-02,Mankokobi Coal Mine,Central Pit,7419.2,7510.1,92.8,73.3,7.4,2025,11,Nov,-90.9,90.9,0,98.79,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-11-02,Mankokobi Coal Mine,North Pit,7839.4,8003.4,83.2,74.2,6.9,2025,11,Nov,-164,164,0,97.95,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-11-02,Mankokobi Coal Mine,South Pit,7532.3,6941.5,87.7,68.3,8.3,2025,11,Nov,590.8,0,590.8,108.51,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-03,Mankokobi Coal Mine,Central Pit,6573.5,6853.2,93.1,72.7,9.5,2025,11,Nov,-279.7,279.7,0,95.92,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-11-03,Mankokobi Coal Mine,North Pit,6791.4,7704.1,75.8,87.6,11.7,2025,11,Nov,-912.7,912.7,0,88.15,Below Target,Critical Underperformance,Poor Availability,Good Utilisation,High Downtime,Availability Constraint,High Downtime / Low Availability,Medium Risk
2025-11-03,Mankokobi Coal Mine,South Pit,5212.3,6654.2,85.3,65.5,4.3,2025,11,Nov,-1441.9,1441.9,0,78.33,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-11-04,Mankokobi Coal Mine,Central Pit,7226.2,7137.3,90.8,68.5,4.5,2025,11,Nov,88.9,0,88.9,101.25,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-11-04,Mankokobi Coal Mine,North Pit,7068.5,8288.7,90.9,74.7,11.1,2025,11,Nov,-1220.2,1220.2,0,85.28,Below Target,Critical Underperformance,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-11-04,Mankokobi Coal Mine,South Pit,5269.6,6521.6,94.5,82.2,4.4,2025,11,Nov,-1252,1252,0,80.8,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-05,Mankokobi Coal Mine,Central Pit,6847.8,7341.4,84.6,78.7,11,2025,11,Nov,-493.6,493.6,0,93.28,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-05,Mankokobi Coal Mine,North Pit,7668.6,8070.6,96.2,74.5,5.3,2025,11,Nov,-402,402,0,95.02,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-11-05,Mankokobi Coal Mine,South Pit,6389.8,6117.3,80.7,67.1,3.8,2025,11,Nov,272.5,0,272.5,104.45,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-06,Mankokobi Coal Mine,Central Pit,7203.3,7041.2,81.6,84,12.3,2025,11,Nov,162.1,0,162.1,102.3,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-06,Mankokobi Coal Mine,North Pit,8548.8,8189.8,95.7,88.9,9.7,2025,11,Nov,359,0,359,104.38,Target Achieved,Target Achieved,Good Availability,Good Utilisation,Moderate Downtime,Effective,No Production Shortfall,Medium Risk
2025-11-06,Mankokobi Coal Mine,South Pit,6775.4,6125.1,90.6,91.1,10.6,2025,11,Nov,650.3,0,650.3,110.62,Target Achieved,Target Achieved,Good Availability,Good Utilisation,High Downtime,Effective,No Production Shortfall,Medium Risk
2025-11-07,Mankokobi Coal Mine,Central Pit,6991.1,7381.7,87.6,78.6,5.1,2025,11,Nov,-390.6,390.6,0,94.71,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-07,Mankokobi Coal Mine,North Pit,8744.3,8236.8,90.8,74.8,9.4,2025,11,Nov,507.5,0,507.5,106.16,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-11-07,Mankokobi Coal Mine,South Pit,5290.5,6258.4,91,77.8,11.8,2025,11,Nov,-967.9,967.9,0,84.53,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-08,Mankokobi Coal Mine,Central Pit,7050.2,7470.3,82.7,73.9,9.8,2025,11,Nov,-420.1,420.1,0,94.38,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-11-08,Mankokobi Coal Mine,North Pit,8727.7,7676.5,85.9,78,11.8,2025,11,Nov,1051.2,0,1051.2,113.69,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-08,Mankokobi Coal Mine,South Pit,5960.9,7261.1,91,74.4,7.2,2025,11,Nov,-1300.2,1300.2,0,82.09,Below Target,Critical Underperformance,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-11-09,Mankokobi Coal Mine,Central Pit,6920,7518.5,86.4,80.1,11.8,2025,11,Nov,-598.5,598.5,0,92.04,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-09,Mankokobi Coal Mine,North Pit,7627.6,7465.5,80.6,66.9,11.8,2025,11,Nov,162.1,0,162.1,102.17,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-09,Mankokobi Coal Mine,South Pit,7514.2,6915.2,87.6,69.7,5.3,2025,11,Nov,599,0,599,108.66,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-10,Mankokobi Coal Mine,Central Pit,8086.6,7458.3,83.1,74.6,9.5,2025,11,Nov,628.3,0,628.3,108.42,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-10,Mankokobi Coal Mine,North Pit,7301.4,7636.5,86.5,87.5,4.9,2025,11,Nov,-335.1,335.1,0,95.61,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-10,Mankokobi Coal Mine,South Pit,8435.6,7488.2,90.3,85.2,6,2025,11,Nov,947.4,0,947.4,112.65,Target Achieved,Target Achieved,Good Availability,Good Utilisation,Moderate Downtime,Effective,No Production Shortfall,Low Risk
2025-11-11,Mankokobi Coal Mine,Central Pit,8315.1,7784,94.6,70.4,10.8,2025,11,Nov,531.1,0,531.1,106.82,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-11-11,Mankokobi Coal Mine,North Pit,8448.5,7866.1,85,79.2,11.1,2025,11,Nov,582.4,0,582.4,107.4,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-11,Mankokobi Coal Mine,South Pit,7127.8,6732.2,86.3,76.5,9.3,2025,11,Nov,395.6,0,395.6,105.88,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-12,Mankokobi Coal Mine,Central Pit,7379.3,7476.5,91.2,77.3,6,2025,11,Nov,-97.2,97.2,0,98.7,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-12,Mankokobi Coal Mine,North Pit,6512.2,7147.6,77.4,85.5,14.7,2025,11,Nov,-635.4,635.4,0,91.11,Below Target,Underperforming,Poor Availability,Good Utilisation,High Downtime,Availability Constraint,High Downtime / Low Availability,High Risk
2025-11-12,Mankokobi Coal Mine,South Pit,7237.3,6743.2,92,71.3,10.1,2025,11,Nov,494.1,0,494.1,107.33,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-11-13,Mankokobi Coal Mine,Central Pit,6386.4,7623.6,81.3,89.4,4.6,2025,11,Nov,-1237.2,1237.2,0,83.77,Below Target,Critical Underperformance,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-13,Mankokobi Coal Mine,North Pit,8033.5,7864.1,86.3,71,11,2025,11,Nov,169.4,0,169.4,102.15,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-13,Mankokobi Coal Mine,South Pit,6114.1,6989.5,84.9,84,12.3,2025,11,Nov,-875.4,875.4,0,87.48,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,High Risk
2025-11-14,Mankokobi Coal Mine,Central Pit,6606.4,7066.3,86.4,83.7,7,2025,11,Nov,-459.9,459.9,0,93.49,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-14,Mankokobi Coal Mine,North Pit,8087,7905.9,92.7,75.2,12.4,2025,11,Nov,181.1,0,181.1,102.29,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-14,Mankokobi Coal Mine,South Pit,6517.3,6540.1,84.4,78.2,7.3,2025,11,Nov,-22.8,22.8,0,99.65,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-15,Mankokobi Coal Mine,Central Pit,7449.1,7862.5,87.9,90.4,10.2,2025,11,Nov,-413.4,413.4,0,94.74,Below Target,Underperforming,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-15,Mankokobi Coal Mine,North Pit,6916.1,7662.4,92.6,79.5,12,2025,11,Nov,-746.3,746.3,0,90.26,Below Target,Underperforming,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-15,Mankokobi Coal Mine,South Pit,6475.1,6455,82.1,73.7,6.9,2025,11,Nov,20.1,0,20.1,100.31,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-16,Mankokobi Coal Mine,Central Pit,8133.5,7517.4,95.2,76.5,9,2025,11,Nov,616.1,0,616.1,108.2,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-16,Mankokobi Coal Mine,North Pit,7814.8,7975.3,88.1,87.4,7.5,2025,11,Nov,-160.5,160.5,0,97.99,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-16,Mankokobi Coal Mine,South Pit,5756.7,6153.3,98,72.9,10.2,2025,11,Nov,-396.6,396.6,0,93.55,Below Target,Underperforming,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-11-17,Mankokobi Coal Mine,Central Pit,6818.8,6830,98,76.3,7.4,2025,11,Nov,-11.2,11.2,0,99.84,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-17,Mankokobi Coal Mine,North Pit,7427.4,7947.8,76.9,88.1,6,2025,11,Nov,-520.4,520.4,0,93.45,Below Target,Underperforming,Poor Availability,Good Utilisation,Moderate Downtime,Availability Constraint,Low Equipment Availability,Low Risk
2025-11-17,Mankokobi Coal Mine,South Pit,6909.2,6465.8,97.5,71.8,10.9,2025,11,Nov,443.4,0,443.4,106.86,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-11-18,Mankokobi Coal Mine,Central Pit,7100.6,6671.9,85,80.7,7.6,2025,11,Nov,428.7,0,428.7,106.43,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-11-18,Mankokobi Coal Mine,North Pit,6384.1,7333.8,90.3,82.5,11.1,2025,11,Nov,-949.7,949.7,0,87.05,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-18,Mankokobi Coal Mine,South Pit,6703.9,6038.2,87.7,67.7,12.6,2025,11,Nov,665.7,0,665.7,111.02,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-19,Mankokobi Coal Mine,Central Pit,9974.5,8109.4,85.9,76.4,5.3,2025,11,Nov,1865.1,0,1865.1,123,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-19,Mankokobi Coal Mine,North Pit,6976,7051,72.4,83.7,13.2,2025,11,Nov,-75,75,0,98.94,Below Target,Slightly Below Target,Poor Availability,Moderate Utilisation,High Downtime,Availability Constraint,High Downtime / Low Availability,High Risk
2025-11-19,Mankokobi Coal Mine,South Pit,6244.6,5968.3,86.7,76.3,12.2,2025,11,Nov,276.3,0,276.3,104.63,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-20,Mankokobi Coal Mine,Central Pit,7165.6,7460.7,83.6,88.4,5.6,2025,11,Nov,-295.1,295.1,0,96.04,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-20,Mankokobi Coal Mine,North Pit,8931,8898.7,91.1,70.5,7,2025,11,Nov,32.3,0,32.3,100.36,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-11-20,Mankokobi Coal Mine,South Pit,6675.6,6535.4,81.6,79.4,7.4,2025,11,Nov,140.2,0,140.2,102.15,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-21,Mankokobi Coal Mine,Central Pit,7221.3,6810.4,92,84.5,9.7,2025,11,Nov,410.9,0,410.9,106.03,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-21,Mankokobi Coal Mine,North Pit,6356.6,7566.4,88.2,82.6,4.6,2025,11,Nov,-1209.8,1209.8,0,84.01,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-11-21,Mankokobi Coal Mine,South Pit,6617.7,7056.1,89.4,76.4,5.8,2025,11,Nov,-438.4,438.4,0,93.79,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-22,Mankokobi Coal Mine,Central Pit,6801.6,6734.2,85.3,77.4,6.6,2025,11,Nov,67.4,0,67.4,101,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-22,Mankokobi Coal Mine,North Pit,7719.1,8336.3,94.2,73.3,6.1,2025,11,Nov,-617.2,617.2,0,92.6,Below Target,Underperforming,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-11-22,Mankokobi Coal Mine,South Pit,6191.2,6557.2,89.5,81,9.1,2025,11,Nov,-366,366,0,94.42,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-23,Mankokobi Coal Mine,Central Pit,7550.4,7194.9,94.8,77.1,10.5,2025,11,Nov,355.5,0,355.5,104.94,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-23,Mankokobi Coal Mine,North Pit,6847.5,8005.6,85.4,71,10.5,2025,11,Nov,-1158.1,1158.1,0,85.53,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-11-23,Mankokobi Coal Mine,South Pit,7419.8,7106.9,87.8,73.7,10.8,2025,11,Nov,312.9,0,312.9,104.4,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-11-24,Mankokobi Coal Mine,Central Pit,7980.7,7689.6,88.6,85.1,3.7,2025,11,Nov,291.1,0,291.1,103.79,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-11-24,Mankokobi Coal Mine,North Pit,6858.8,7753.9,92.2,78.9,8.8,2025,11,Nov,-895.1,895.1,0,88.46,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-11-24,Mankokobi Coal Mine,South Pit,5791.9,5807.2,98,72.5,9.8,2025,11,Nov,-15.3,15.3,0,99.74,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-11-25,Mankokobi Coal Mine,Central Pit,7602.7,7438.2,87.3,70.4,12.3,2025,11,Nov,164.5,0,164.5,102.21,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-11-25,Mankokobi Coal Mine,North Pit,8530.4,8657.8,88.1,69.7,9.4,2025,11,Nov,-127.4,127.4,0,98.53,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-11-25,Mankokobi Coal Mine,South Pit,6699.5,6354.1,88.2,68.4,10.8,2025,11,Nov,345.4,0,345.4,105.44,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
